112,Julian Day,,Shot 1,,,,,,,,,,,,,,,,,,,,,,,,
1972,Year,,G1,G2,G3,,,,,,,,,,,,,,,,,,,,,,
2001,GMT hhmm,,,,,,,,,,,,,,,,,,,,order,shot-geophone,distance,time,,shot,time
,3477.086735,,-2.10E-02,2.20E-01,-3.60E-02,,,,,,,,,,,,,,,,,,,,,,
,3478.97338,,-3.80E-02,2.20E-01,1.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3480.860025,,-3.80E-02,1.30E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3482.74667,,-3.80E-02,7.00E-02,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3484.633315,,-6.80E-02,3.90E-02,-3.60E-02,,,,,,,,,,,,,,,,,,,,,,
,3486.51996,,-6.80E-02,1.20E-02,-1.10E-03,,,,,,,,,,,,,,,,,,,,,,
,3488.406605,,-6.80E-02,-2.30E-02,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3490.29325,,-1.20E-01,-4.10E-02,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3492.179895,,-1.20E-01,-7.40E-02,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3494.06654,,-1.20E-01,-7.40E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3495.953185,,-1.20E-01,-1.30E-01,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,3497.83983,,-1.20E-01,-1.30E-01,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,3499.726475,,-1.20E-01,-7.40E-02,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,3501.61312,,-1.20E-01,-7.40E-02,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,3503.499765,,-1.20E-01,-4.10E-02,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,3505.38641,,-1.20E-01,-4.10E-02,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3507.273055,,-6.80E-02,-2.30E-02,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3509.1597,,-6.80E-02,-2.30E-02,-1.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3511.046345,,-2.10E-02,-4.10E-02,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3512.93299,,6.50E-03,-7.40E-02,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,3514.819635,,3.80E-02,-1.30E-01,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,3516.70628,,3.80E-02,-1.30E-01,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,3518.592925,,6.80E-02,-1.30E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3520.47957,,6.80E-02,-2.40E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3522.366215,,3.80E-02,-1.30E-01,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,3524.25286,,3.80E-02,-1.30E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3526.139505,,3.80E-02,-7.40E-02,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3528.02615,,6.80E-02,-2.30E-02,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,3529.912795,,6.80E-02,3.90E-02,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,3531.79944,,6.80E-02,7.00E-02,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3533.686085,,1.20E-01,1.30E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3535.57273,,6.80E-02,1.30E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3537.459375,,1.20E-01,1.30E-01,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,3539.34602,,1.20E-01,7.00E-02,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3541.232665,,1.20E-01,7.00E-02,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3543.11931,,1.20E-01,3.90E-02,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3545.005955,,6.80E-02,3.80E-03,-2.00E-02,,,,,,,,,,,,,,,,,,,,,,
,3546.8926,,3.80E-02,-2.30E-02,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3548.779245,,1.20E-02,-7.40E-02,1.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3550.66589,,-2.10E-02,-7.40E-02,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3552.552535,,-6.80E-02,-1.30E-01,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3554.43918,,-1.20E-01,-1.30E-01,7.00E-02,,,,,,,,,,,,,,,,,,,,,,
,3556.325825,,-1.20E-01,-1.30E-01,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3558.21247,,-1.20E-01,-1.30E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3560.099115,,-1.20E-01,-7.40E-02,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3561.98576,,-1.20E-01,-4.10E-02,-3.60E-02,,,,,,,,,,,,,,,,,,,,,,
,3563.872405,,-1.20E-01,2.20E-02,-1.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3565.75905,,-1.20E-01,1.30E-01,-3.60E-02,,,,,,,,,,,,,,,,,,,,,,
,3567.645695,,-6.80E-02,2.20E-01,-6.40E-02,,,,,,,,,,,,,,,,,,,,,,
,3569.53234,,-2.10E-02,2.20E-01,-3.60E-02,,,,,,,,,,,,,,,,,,,,,,
,3571.418985,,3.80E-02,2.20E-01,1.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3573.30563,,6.80E-02,2.20E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3575.192275,,1.20E-01,2.20E-01,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3577.07892,,1.20E-01,1.30E-01,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3578.965565,,1.20E-01,1.30E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3580.85221,,1.20E-01,1.30E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3582.738855,,1.20E-01,1.30E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3584.6255,,1.20E-01,1.30E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3586.512145,,1.20E-01,1.30E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3588.39879,,6.80E-02,2.20E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3590.285435,,2.10E-02,2.20E-01,-6.30E-03,,,,,,,,,,,,,,,,,,,,,,
,3592.17208,,3.80E-06,2.20E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3594.058725,,-2.10E-02,1.30E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3595.94537,,-6.80E-02,1.30E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3597.832015,,-3.80E-02,7.00E-02,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3599.71866,,-3.80E-02,2.20E-02,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,3601.605305,,-2.10E-02,-4.10E-02,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,3603.49195,,-6.50E-03,-7.40E-02,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,3605.378595,,1.20E-02,-1.30E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3607.26524,,3.80E-02,-1.30E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3609.151885,,6.80E-02,-2.40E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3611.03853,,6.80E-02,-2.40E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3612.925175,,6.80E-02,-2.40E-01,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3614.81182,,6.80E-02,-2.40E-01,1.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3616.698465,,3.80E-02,-2.40E-01,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3618.58511,,2.10E-02,-2.40E-01,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3620.471755,,-1.20E-02,-2.40E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3622.3584,,-3.80E-02,-2.40E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3624.245045,,-6.80E-02,-2.40E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3626.13169,,-6.80E-02,-2.40E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3628.018335,,-6.80E-02,-2.40E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3629.90498,,-6.80E-02,-2.40E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3631.791625,,-6.80E-02,-1.30E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3633.67827,,-3.80E-02,-1.30E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3635.564915,,-2.10E-02,-7.40E-02,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3637.45156,,6.50E-03,-4.10E-02,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3639.338205,,3.80E-02,-4.00E-03,-6.40E-02,,,,,,,,,,,,,,,,,,,,,,
,3641.22485,,6.80E-02,3.90E-02,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3643.111495,,6.80E-02,1.30E-01,-1.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3644.99814,,1.20E-01,1.30E-01,1.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3646.884785,,1.20E-01,2.20E-01,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3648.77143,,1.20E-01,4.00E-01,1.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3650.658075,,6.80E-02,4.00E-01,-6.40E-02,,,,,,,,,,,,,,,,,,,,,,
,3652.54472,,3.80E-02,4.00E-01,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3654.431365,,6.50E-03,4.00E-01,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3656.31801,,-2.10E-02,4.00E-01,-2.00E-02,,,,,,,,,,,,,,,,,,,,,,
,3658.204655,,-3.80E-02,4.00E-01,-3.60E-02,,,,,,,,,,,,,,,,,,,,,,
,3660.0913,,-6.80E-02,4.00E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3661.977945,,-6.80E-02,2.20E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3663.86459,,-6.80E-02,2.20E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3665.751235,,-6.80E-02,1.30E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3667.63788,,-3.80E-02,1.30E-01,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,3669.524525,,-1.20E-02,1.30E-01,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,3671.41117,,1.20E-02,1.30E-01,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,3673.297815,,2.10E-02,7.00E-02,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3675.18446,,2.10E-02,2.20E-02,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3677.071105,,2.10E-02,-4.10E-02,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3678.95775,,6.50E-03,-7.40E-02,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3680.844395,,-6.50E-03,-1.30E-01,3.90E-02,,,,,,,,,,,,,,,,,,,,,,
,3682.73104,,-2.10E-02,-2.40E-01,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3684.617685,,-2.10E-02,-2.40E-01,1.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3686.50433,,-1.20E-02,-2.40E-01,-1.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3688.390975,,6.50E-03,-2.40E-01,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3690.27762,,3.80E-02,-2.40E-01,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3692.164265,,3.80E-02,-4.30E-01,-1.10E-02,,,,,,,,,,,,,,,,,,,,,,
,3694.05091,,6.80E-02,-4.30E-01,3.70E-03,,,,,,,,,,,,,,,,,,,,,,
,3695.937555,,6.80E-02,-4.30E-01,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3697.8242,,6.80E-02,-4.30E-01,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3699.710845,,6.80E-02,-4.30E-01,-6.30E-03,,,,,,,,,,,,,,,,,,,,,,
,3701.59749,,3.80E-02,-4.30E-01,2.20E-02,,,,,,,,,,,,,,,,,,,,,,
,3703.484135,,1.20E-02,-4.30E-01,-6.40E-02,,,,,,,,,,,,,,,,,,,,,,
,3705.37078,,-1.20E-02,-4.30E-01,1.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3707.257425,,-3.80E-02,-2.40E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3709.14407,,-3.80E-02,-7.40E-02,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3711.030715,,-3.80E-02,7.00E-02,3.90E-02,,,,,,,,,,,,,,,,,,,,,,
,3712.91736,,-1.20E-02,2.20E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3714.804005,,3.80E-02,4.00E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3716.69065,,6.80E-02,4.00E-01,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3718.577295,,1.20E-01,7.20E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3720.46394,,1.20E-01,7.20E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3722.350585,,2.20E-01,7.20E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3724.23723,,2.20E-01,7.20E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3726.123875,,2.20E-01,7.20E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3728.01052,,1.20E-01,7.20E-01,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,3729.897165,,1.20E-01,4.00E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3731.78381,,2.10E-02,4.00E-01,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3733.670455,,-3.80E-02,2.20E-01,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3735.5571,,-1.20E-01,2.20E-01,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3737.443745,,-1.20E-01,1.30E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3739.33039,,-2.20E-01,1.30E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3741.217035,,-2.20E-01,3.90E-02,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3743.10368,,-2.20E-01,-7.20E-03,7.00E-02,,,,,,,,,,,,,,,,,,,,,,
,3744.990325,,-2.20E-01,-7.40E-02,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3746.87697,,-2.20E-01,-1.30E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3748.763615,,-1.20E-01,-1.30E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3750.65026,,-1.20E-01,-2.40E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3752.536905,,-6.80E-02,-2.40E-01,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,3754.42355,,-6.80E-02,-4.30E-01,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,3756.310195,,-6.80E-02,-4.30E-01,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,3758.19684,,-6.80E-02,-4.30E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3760.083485,,-6.80E-02,-4.30E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3761.97013,,-6.80E-02,-4.30E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3763.856775,,-6.80E-02,-4.30E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3765.74342,,-6.80E-02,-4.30E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3767.630065,,-6.80E-02,-4.30E-01,1.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3769.51671,,-3.80E-02,-2.40E-01,-1.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3771.403355,,4.80E-04,-2.40E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3773.29,,3.80E-02,-7.40E-02,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3775.176645,,6.80E-02,7.00E-02,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3777.06329,,6.80E-02,2.20E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3778.949935,,1.20E-01,2.20E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3780.83658,,6.80E-02,4.00E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3782.723225,,3.80E-02,4.00E-01,2.10E-03,,,,,,,,,,,,,,,,,,,,,,
,3784.60987,,3.60E-03,4.00E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3786.496515,,-3.80E-02,4.00E-01,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,3788.38316,,-6.80E-02,4.00E-01,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,3790.269805,,-1.20E-01,4.00E-01,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,3792.15645,,-1.20E-01,4.00E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3794.043095,,-2.20E-01,4.00E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3795.92974,,-2.20E-01,2.20E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3797.816385,,-1.20E-01,2.20E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3799.70303,,-1.20E-01,2.20E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3801.589675,,-6.80E-02,1.30E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3803.47632,,-1.20E-02,7.00E-02,3.90E-02,,,,,,,,,,,,,,,,,,,,,,
,3805.362965,,6.80E-02,1.20E-02,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3807.24961,,1.20E-01,-1.30E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3809.136255,,1.20E-01,-4.10E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3811.0229,,2.20E-01,-4.10E-02,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,3812.909545,,2.20E-01,-7.40E-02,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,3814.79619,,2.20E-01,-7.40E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3816.682835,,2.20E-01,-1.30E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3818.56948,,2.20E-01,-1.30E-01,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3820.456125,,2.20E-01,-2.40E-01,1.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3822.34277,,1.20E-01,-2.40E-01,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3824.229415,,1.20E-01,-2.40E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3826.11606,,6.80E-02,-2.40E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3828.002705,,2.10E-02,-2.40E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3829.88935,,1.10E-03,-2.40E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3831.775995,,-2.10E-02,-1.30E-01,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,3833.66264,,-2.10E-02,-1.30E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3835.549285,,-3.80E-02,-7.40E-02,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3837.43593,,-2.10E-02,-4.10E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3839.322575,,-2.10E-02,-2.30E-02,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,3841.20922,,-2.10E-02,-7.20E-03,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,3843.095865,,-2.10E-02,3.80E-03,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3844.98251,,-2.10E-02,1.20E-02,-6.30E-03,,,,,,,,,,,,,,,,,,,,,,
,3846.869155,,-3.80E-02,3.90E-02,-1.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3848.7558,,-3.80E-02,7.00E-02,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3850.642445,,-6.80E-02,1.30E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3852.52909,,-6.80E-02,1.30E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3854.415735,,-6.80E-02,2.20E-01,7.00E-02,,,,,,,,,,,,,,,,,,,,,,
,3856.30238,,-6.80E-02,2.20E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3858.189025,,-6.80E-02,2.20E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3860.07567,,-6.80E-02,2.20E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3861.962315,,-3.80E-02,1.30E-01,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,3863.84896,,-2.10E-02,1.30E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3865.735605,,-1.20E-02,7.00E-02,1.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3867.62225,,-4.70E-04,7.00E-02,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3869.508895,,1.20E-02,7.00E-02,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3871.39554,,2.10E-02,7.00E-02,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,3873.282185,,2.10E-02,7.00E-02,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,3875.16883,,2.10E-02,7.00E-02,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,3877.055475,,1.20E-02,1.30E-01,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,3878.94212,,-2.00E-03,7.00E-02,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,3880.828765,,-2.10E-02,7.00E-02,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,3882.71541,,-3.80E-02,3.90E-02,-2.10E+00,,,,,,,,,,,,,,,,,,,,,,
,3884.602055,,-3.80E-02,3.80E-03,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,3886.4887,,-3.80E-02,-4.10E-02,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,3888.375345,,-2.10E-02,-7.40E-02,-1.20E+00,,,,,,,,,,,,,,,,,,,,,,
,3890.26199,,-6.50E-03,-1.30E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3892.148635,,1.20E-02,-1.30E-01,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3894.03528,,2.10E-02,-1.30E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3895.921925,,3.80E-02,-1.30E-01,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,3897.80857,,2.10E-02,-1.30E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3899.695215,,3.80E-02,-1.30E-01,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3901.58186,,3.80E-02,-1.30E-01,-3.60E-02,,,,,,,,,,,,,,,,,,,,,,
,3903.468505,,3.80E-02,-1.30E-01,-1.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3905.35515,,2.10E-02,-7.40E-02,-6.40E-02,,,,,,,,,,,,,,,,,,,,,,
,3907.241795,,6.50E-03,-7.40E-02,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3909.12844,,-6.50E-03,-7.40E-02,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3911.015085,,-2.10E-02,-4.10E-02,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3912.90173,,-2.10E-02,-4.10E-02,-2.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3914.788375,,-2.10E-02,-2.30E-02,-1.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3916.67502,,-1.20E-02,-1.30E-02,4.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3918.561665,,-1.10E-03,1.20E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3920.44831,,1.20E-02,3.90E-02,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3922.334955,,2.10E-02,7.00E-02,2.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3924.2216,,3.80E-02,7.00E-02,1.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3926.108245,,3.80E-02,1.30E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3927.99489,,2.10E-02,1.30E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3929.881535,,2.10E-02,1.30E-01,7.00E-02,,,,,,,,,,,,,,,,,,,,,,
,3931.76818,,6.50E-03,2.20E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3933.654825,,-6.50E-03,2.20E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3935.54147,,-1.20E-02,2.20E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3937.428115,,-2.10E-02,2.20E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3939.31476,,-3.80E-02,2.20E-01,-6.60E-01,,,,,,,,,,,,,,,,,,,,,,
,3941.201405,,-2.10E-02,2.20E-01,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3943.08805,,-2.10E-02,1.30E-01,-1.10E-01,,,,,,,,,,,,,,,,,,,,,,
,3944.974695,,-6.50E-03,1.30E-01,-6.40E-02,,,,,,,,,,,,,,,,,,,,,,
,3946.86134,,1.20E-02,7.00E-02,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3948.747985,,2.10E-02,1.20E-02,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3950.63463,,3.80E-02,-2.30E-02,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3952.521275,,3.80E-02,-4.10E-02,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3954.40792,,2.10E-02,-7.40E-02,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3956.294565,,6.50E-03,-7.40E-02,-3.70E-01,,,,,,,,,,,,,,,,,,,,,,
,3958.18121,,-2.10E-02,-7.40E-02,3.90E-02,,,,,,,,,,,,,,,,,,,,,,
,3960.067855,,-3.80E-02,-1.30E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
,3961.9545,,-3.80E-02,-1.30E-01,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,3963.841145,,-6.80E-02,-1.30E-01,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,3965.72779,,-6.80E-02,-2.40E-01,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,3967.614435,,-6.80E-02,-2.40E-01,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,3969.50108,,-3.80E-02,-2.40E-01,1.30E+00,,,,,,,,,,,,,,,,,,,,,,
,3971.387725,,-3.60E-03,-2.40E-01,7.30E-01,,,,,,,,,,,,,,,,,,,,,,
